"census","sector_type","longitude","latitude","census_pop","total","july","aug","sept","oct","nov","dec","jan","feb","mar","apr","may","june","count"
228220,"Residential",-118.25,34.01,3904,91878,15744,170,15892,61,15945,72,15403,42,14052,57,14338,102,454
219700,"Government",-118.35,34.03,3164,16691,2094,3888,2212,820,799,939,969,685,991,1624,892,778,16
264302,"Business",-118.47,34.05,5375,157657,3198,3116,2469,39577,11333,15812,3420,3717,3022,40471,12079,19443,80
278100,"Business",-118.45,33.96,2859,10806,1023,952,1073,1002,995,771,918,741,755,733,872,971,50
204410,"Residential",-118.21,34.05,2490,56868,0,9936,26,10282,0,9251,0,9268,9,8689,0,9407,207
123510,"Residential",-118.43,34.19,4872,187633,650,36526,675,34249,727,30430,691,24040,771,26501,811,31562,600
211420,"Business",-118.3,34.07,4117,18366,1139,1225,1438,1346,3135,1448,1527,1522,1385,1504,1357,1340,30
125310,"Business",-118.37,34.17,3984,33088,2861,2737,2990,3219,3243,2913,2185,2119,2432,2560,2799,3030,266
239500,"Residential",-118.26,33.97,5995,186957,30429,552,34907,223,31202,269,30716,225,28219,101,30034,80,1052
209101,"Residential",-118.27,34.06,6800,236334,23444,22849,4292,20854,0,5227,20635,3501,17091,97614,16089,4738,105
125200,"Government",-118.38,34.17,3445,63758,7388,12515,7920,8197,4448,4431,1850,1029,728,2705,4039,8508,22
211120,"Business",-118.29,34.07,5116,67710,5330,5877,5480,5455,4729,5409,6663,3835,3783,9840,5689,5620,54
191610,"Residential",-118.31,34.09,4879,138144,23951,914,23227,883,22988,809,22667,783,21030,711,19418,763,337
117404,"Business",-118.48,34.23,3965,1706553,164165,154123,165673,147661,9,266198,2857,140709,256566,126222,132264,150106,56
211420,"Residential",-118.3,34.07,4117,116503,18675,1190,19999,1060,19278,1193,18897,1193,15881,1045,17188,904,339
221810,"Business",-118.29,34.03,3071,13265,1229,1199,1470,1132,32,2107,3,978,2016,1088,1035,976,27
238200,"Business",-118.3,33.96,5243,38464,2550,3058,2240,2358,2189,5698,5412,642,5704,3048,2704,2861,94
203720,"Business",-118.2,34.05,4344,14161,1085,1180,1083,1289,1146,1313,1289,1216,1186,1185,995,1194,43
275311,"Residential",-118.42,33.99,5065,182864,33755,1012,32529,1019,31462,993,27757,924,23776,873,27746,1018,1246
293302,"Business",-118.3,33.8,4302,14705,1410,1844,1476,1307,1129,1335,1073,947,896,983,1025,1280,40
212304,"Residential",-118.3,34.06,2285,53889,2349,6811,2744,6590,2452,6408,1997,0,9257,5730,2429,7122,33
213402,"Residential",-118.29,34.05,5318,135626,21719,2013,21734,2186,21208,1854,21312,1956,18846,1977,18891,1930,184
204910,"Business",-118.2,34.03,3223,8063,665,687,682,762,630,727,625,583,586,629,673,814,42
108101,"Residential",-118.54,34.28,2251,173599,35806,123,36358,254,33891,39,25992,95,16961,58,23686,336,785
262800,"Business",-118.51,34.04,3703,18925,3245,1681,1724,1566,0,1786,1246,1181,1227,1131,1160,2978,31
199900,"Residential",-118.21,34.07,2573,66844,406,11557,773,11294,701,10988,553,10055,453,8953,321,10790,277
232120,"Business",-118.28,34,3376,4381,319,394,295,316,257,302,687,320,280,369,442,400,23
195400,"Residential",-118.28,34.09,4575,171457,30729,266,32500,423,29097,746,26745,745,23278,178,26573,177,1187
218300,"Business",-118.35,34.04,5569,19870,1709,1641,1659,1595,1703,1716,1544,1747,1763,1535,1490,1768,108
143902,"Residential",-118.42,34.14,2853,289971,57899,1129,62881,949,171,49739,890,33627,27295,8449,36458,10484,799
201501,"Business",-118.17,34.09,5744,10211,1001,991,874,887,821,867,715,809,747,789,764,946,27
231710,"Business",-118.29,34.01,4324,11982,1231,1129,1182,1147,989,1068,1021,1048,782,809,737,839,35
185201,"Residential",-118.23,34.1,5308,172778,36,33088,111,32465,50,28051,41,25296,117,24438,24,29061,1272
201600,"Residential",-118.17,34.08,5062,155935,28440,910,29287,889,26272,680,24071,429,21500,493,22326,638,1133
181000,"Government",-118.2,34.14,6134,22469,2475,2951,2902,3482,1363,905,767,221,1842,1337,1650,2574,20
271600,"Business",-118.43,34.02,2509,11052,990,1078,922,910,957,1082,940,845,687,909,865,867,20
134710,"Business",-118.58,34.21,5229,5430,487,470,456,533,386,501,548,477,306,455,395,416,21
262602,"Residential",-118.55,34.05,6580,621986,2269,121389,1981,120342,128,104978,825,1137,66987,86208,1279,114463,2316
294810,"Residential",-118.27,33.78,4039,85262,2,15367,4,14876,31,14287,35,13892,0,12972,1,13795,286
240010,"Residential",-118.26,33.96,3536,74936,13240,9,13481,33,12403,109,12379,6,11433,45,11781,17,417
294620,"Business",-118.25,33.79,3931,10143,889,930,879,997,846,731,665,631,662,1085,997,831,47
209403,"Business",-118.27,34.05,3480,26701,4674,2268,2336,2158,0,2670,2394,2141,2246,1936,1981,1897,27
238320,"Residential",-118.29,33.96,4214,111090,19852,143,19603,0,18594,0,17425,7,17331,36,18096,3,353
296210,"Residential",-118.28,33.75,2858,73845,847,12647,942,12376,924,11676,706,10939,488,10304,558,11438,325
203720,"Residential",-118.2,34.05,4344,93280,16464,114,16916,62,16027,102,15607,56,13599,48,14188,97,373
220100,"Residential",-118.36,34.02,2387,101420,1568,18929,1511,18182,1546,15694,1549,12594,1207,11670,1305,15665,473
104202,"Residential",-118.41,34.28,7809,260413,3123,45689,3652,46341,3102,36191,2781,37618,2691,35907,2990,40328,856
192700,"Government",-118.29,34.08,3946,4333,357,360,342,325,284,498,314,208,322,294,330,699,16
123510,"Business",-118.43,34.19,4872,14387,1351,1161,1160,1302,1606,1098,1057,1141,1060,1091,1075,1285,33
190100,"Government",-118.34,34.1,5296,8695,918,1025,958,861,917,601,404,506,533,473,570,929,16
213201,"Residential",-118.3,34.05,3855,111989,1716,16612,1591,18021,1737,16763,1671,23,19575,16021,1637,16622,198
183102,"Business",-118.18,34.12,6132,8593,803,721,806,902,761,705,747,518,561,639,654,776,19
209810,"Residential",-118.28,34.05,2585,47825,6088,1861,6307,1963,5886,1441,6123,2167,6890,1498,6294,1307,68
181600,"Government",-118.21,34.13,5662,22188,2154,1874,2004,2451,1996,1997,556,1303,1611,1711,2300,2231,17
134520,"Business",-118.6,34.2,5401,55447,3777,3491,3684,18310,3662,3304,3228,922,5171,2850,3383,3665,208
212304,"Business",-118.3,34.06,2285,42520,4664,3918,3917,3783,3609,2987,3448,0,6850,3103,2760,3481,22
540400,"Business",-118.23,33.93,2080,3252,228,262,212,213,182,161,115,122,88,116,121,1432,18
209810,"Business",-118.28,34.05,2585,35657,2697,3150,2641,3206,2592,2803,2528,3896,3247,2839,2928,3130,28
123104,"Residential",-118.36,34.18,4774,145671,371,26896,368,28450,314,23932,308,21019,233,19073,310,24397,578
211920,"Business",-118.29,34.07,6380,16951,1476,1432,1411,1378,1520,1556,1487,1532,1023,1454,1473,1209,19
294900,"Business",-118.28,33.78,3262,47755,4572,4103,4594,3897,3663,3375,3634,4072,3611,4179,3886,4169,64
267100,"Business",-118.43,34.05,5573,370365,32986,34093,36785,29322,42319,25849,28762,22422,19707,39745,30840,27535,110
127220,"Residential",-118.45,34.2,5020,163921,3186,29222,3497,24584,3495,21959,1946,5420,24331,19255,3360,23666,440
123304,"Business",-118.41,34.19,4096,17642,1497,1373,1507,1581,1709,1546,1460,1567,1334,1408,1287,1373,44
139303,"Residential",-118.53,34.18,4384,180077,8214,22218,9158,20638,9769,21805,7602,24301,7561,19420,6806,22585,52
291300,"Government",-118.3,33.86,2715,10349,459,1198,623,611,526,576,307,706,2691,945,603,1104,16
104820,"Residential",-118.42,34.25,5389,171320,30766,2128,31919,2052,27797,1840,25100,1451,19998,2038,24250,1981,604
123206,"Residential",-118.38,34.19,3017,71270,2661,12082,2892,10419,2030,9354,1736,7576,1558,7813,2266,10883,232
104810,"Business",-118.41,34.25,5101,25739,2437,2714,2348,2317,1941,2164,1888,1797,1877,2206,1831,2219,54
128702,"Business",-118.44,34.16,5330,57065,4960,5025,5073,4671,4890,5846,3877,3854,3935,4731,5063,5140,50
212610,"Business",-118.31,34.06,4144,27959,2542,2398,2101,2057,2214,2158,1906,1938,3985,2205,2297,2158,32
195100,"Business",-118.27,34.1,4550,29498,2604,2637,2662,2553,2416,2544,2350,2363,2233,2364,2316,2456,92
117301,"Residential",-118.49,34.24,3585,220012,318,46609,208,43123,232,35859,113,108,23225,27936,77,42204,1229
264101,"Business",-118.47,34.06,5103,51491,5863,5816,4583,4778,4141,4468,3395,3628,2876,4415,3194,4334,56
294610,"Residential",-118.26,33.79,3875,101473,97,19601,127,17555,194,16341,9,15854,14,14005,25,17651,512
119330,"Residential",-118.45,34.24,5824,157678,25953,1338,26938,486,24952,4375,26117,998,22300,1192,21585,1444,107
123010,"Residential",-118.37,34.2,4507,132818,24203,106,25266,110,22718,55,20385,145,17460,19,22351,0,498
294410,"Residential",-118.29,33.79,3854,97705,14250,2156,15029,2120,14214,2413,15509,2053,12910,1998,12815,2238,394
137201,"Residential",-118.61,34.17,5121,307834,5945,54310,6624,58463,10271,50086,5181,32290,4950,33758,3250,42706,1078
119000,"Business",-118.42,34.24,6036,24424,1912,1958,2072,3378,2049,2252,2313,1436,1403,1719,1779,2153,52
275302,"Business",-118.43,33.98,4052,93598,8437,8687,7927,9568,8164,7313,7461,6302,6282,7886,7451,8120,78
132000,"Residential",-118.51,34.19,6115,332223,66548,1812,66949,835,62242,690,50580,708,35319,567,44865,1108,1805
226000,"Residential",-118.25,34.03,4232,69147,2640,11509,849,10866,274,916,11078,651,9324,8832,1767,10441,240
131900,"Business",-118.51,34.2,3840,27680,4242,2716,2411,2405,841,3120,2137,1765,2064,1966,1928,2085,58
186401,"Business",-118.24,34.12,6239,38634,3274,3625,3824,3675,3071,3019,3025,2981,2773,3247,2843,3277,122
240400,"Business",-118.29,33.95,5899,15032,1370,1324,1092,1083,1270,1186,1204,1328,1203,1481,1190,1301,42
203900,"Residential",-118.19,34.03,3076,73506,13549,101,13118,8,12355,2,12151,15,10884,25,11290,8,450
229420,"Residential",-118.26,33.99,4450,112651,18923,728,20110,606,17924,843,19214,627,15329,645,17168,534,566
212620,"Business",-118.31,34.06,4999,29602,1303,1080,1072,1018,1135,3980,1406,1393,9809,2098,3239,2069,25
189800,"Business",-118.36,34.1,2738,18552,1798,1710,1612,1662,0,1892,1446,1388,1309,2749,104,2882,61
109602,"Business",-118.46,34.26,4114,10692,1033,991,1083,1030,882,816,917,862,707,907,668,796,54
229200,"Residential",-118.26,34,4313,107883,18909,772,18811,761,17525,689,17571,758,15587,403,15520,577,489
183520,"Residential",-118.2,34.11,4138,73090,11587,1195,12659,1317,11654,981,10936,1106,8862,880,10588,1325,349
201302,"Residential",-118.18,34.1,3642,151857,21552,4401,22533,4112,28150,3164,21808,3346,15614,3870,19075,4232,270
137301,"Residential",-118.64,34.18,2174,222438,35439,14821,36015,16040,335,41651,111,18304,46,23757,248,35671,755
204200,"Residential",-118.21,34.04,3280,78483,13298,151,13663,80,13767,57,13051,46,11884,50,12369,67,310
208500,"Residential",-118.27,34.07,6418,170722,27335,2704,26102,2724,27032,2599,27282,2241,24246,2406,23642,2409,353
242200,"Residential",-118.24,33.95,5550,201213,30118,4474,34364,4203,29299,3779,30689,3340,25454,3545,27809,4139,882
191201,"Business",-118.3,34.1,4774,224053,12984,11849,11327,60262,9171,18279,14971,10109,8363,27817,9338,29583,161
191610,"Business",-118.31,34.09,4879,18252,1613,1812,1683,1596,1502,1448,1398,1453,1326,1257,1665,1499,49
135203,"Business",-118.65,34.19,6996,14282,1022,969,998,1463,0,2453,701,925,1219,1846,304,2382,25
231710,"Residential",-118.29,34.01,4324,111049,85,20509,148,20157,64,17986,34,17667,152,16119,0,18128,286
139701,"Residential",-118.5,34.16,4571,579134,121416,1122,132420,776,103374,309,76102,1287,58680,422,77541,5685,1708
232600,"Business",-118.3,33.99,5460,19243,1055,1023,1089,1015,1051,1181,1190,5547,1640,1483,1480,1489,48
143700,"Residential",-118.35,34.13,3976,371451,54415,19201,57896,21711,47279,16477,40061,10910,32442,11723,41852,17484,1864
221302,"Business",-118.31,34.04,4472,30953,2749,2298,2683,2909,2737,2487,2437,2523,2680,2427,2442,2581,68
207400,"Government",-118.24,34.05,1237,445867,47628,39554,41954,33914,24234,22765,14474,4949,123433,30155,28139,34668,82
234300,"Government",-118.33,34.01,4262,14927,713,273,3509,2808,613,1608,498,388,315,326,2439,1437,27
123304,"Residential",-118.41,34.19,4096,145315,226,26528,70,26058,112,24049,43,20837,129,21951,128,25184,488
111201,"Residential",-118.51,34.27,2556,219266,44295,31715,16357,27315,15038,3086,30093,2015,18092,2307,25475,3478,859
235100,"Residential",-118.35,33.99,4667,180582,539,34847,409,34884,363,30714,370,25536,244,23934,294,28448,1526
191820,"Residential",-118.33,34.09,3302,77577,13728,144,14022,157,13580,92,12600,70,11081,80,11824,199,196
265301,"Residential",-118.45,34.07,7424,23091,1544,2238,1548,2330,1585,2454,1375,2312,1403,2180,1517,2605,21
243000,"Residential",-118.23,33.94,5483,153541,25658,306,29198,382,24721,295,24320,506,22163,228,25668,96,1075
143601,"Business",-118.37,34.14,4991,232412,15264,8180,42274,20154,24167,17999,16831,13612,15350,19320,17480,21781,70
204810,"Business",-118.2,34.03,4451,25886,2427,2133,2084,2335,2265,2426,2036,2029,1678,1952,2701,1820,38
294420,"Residential",-118.3,33.79,3270,70327,11077,1149,11760,1243,10413,1277,10800,1071,9370,1142,9832,1193,190
109100,"Business",-118.45,34.28,2450,208798,25561,26462,27318,19187,16790,10914,8410,4205,8888,20111,18572,22380,46
265305,"Business",-118.45,34.06,2937,15054,1237,1230,1178,1219,1377,1033,1144,1238,1749,1283,1232,1134,34
272100,"Residential",-118.44,34,4300,183920,34607,664,35460,567,32211,471,28419,502,22092,569,27796,562,1347
236000,"Business",-118.37,34.02,4182,20938,1898,1822,1779,1710,1705,2108,1654,1580,1516,1556,1653,1957,70
702803,"Residential",-118.43,34,3048,91027,16970,338,16459,347,11496,3971,10719,3510,8998,3999,10010,4210,544
188200,"Business",-118.28,34.11,5767,260304,41778,45350,40045,24175,10996,11118,5923,2037,2753,14833,24389,36907,35
216800,"Business",-118.37,34.06,3576,8015,744,620,626,597,668,741,633,803,613,645,662,663,60
134422,"Residential",-118.63,34.2,4512,302888,63994,335,65041,225,56346,283,36952,116,31816,150,47375,255,1521
277400,"Residential",-118.37,33.95,4798,71006,13696,302,12710,99,11360,140,11601,33,10229,33,10737,66,479
224010,"Business",-118.27,34.04,2529,90777,8499,8518,8163,6576,24,10291,6523,8531,7864,12850,109,12829,353
107010,"Residential",-118.45,34.3,3225,104038,124,20408,74,20494,55,17414,84,13968,52,13390,31,17944,633
271802,"Residential",-118.41,34.02,5972,181772,30996,1357,31259,1595,100,30629,1298,27182,1331,26057,1363,28605,550
216700,"Residential",-118.37,34.05,3910,138957,318,25562,247,26440,241,23298,279,20777,198,18064,273,23260,719
124500,"Business",-118.43,34.17,2882,9352,790,733,826,852,863,860,742,716,670,721,844,735,41
117530,"Business",-118.46,34.23,5518,15180,1735,1533,1620,1880,1473,1429,842,731,780,1236,866,1055,70
212620,"Residential",-118.31,34.06,4999,148482,3962,21438,3789,22503,4189,22319,3706,19156,3290,19940,3588,20602,228
106605,"Business",-118.46,34.29,5818,14842,1336,1433,1533,1117,1004,1700,1336,1197,904,990,1242,1050,47
111204,"Residential",-118.55,34.26,5756,599717,131165,588,126152,242,115145,200,90302,201,51667,420,82721,914,1950
237900,"Business",-118.31,33.97,3537,14319,1285,1157,1265,1226,1004,1355,1012,1079,975,1299,1035,1627,89
113321,"Residential",-118.59,34.25,5385,214164,36867,2333,34843,2608,37914,2292,26112,1707,32466,1680,33475,1867,227
213201,"Business",-118.3,34.05,3855,29749,2708,2536,2639,2318,2658,2365,2591,0,4442,2437,2477,2578,56
188200,"Residential",-118.28,34.11,5767,293018,51895,2480,55606,2296,49845,2283,42581,1995,35059,2209,44265,2504,1111
213100,"Business",-118.31,34.05,2643,54601,5062,4572,4850,4707,5073,4477,4196,4092,4207,4220,4578,4567,80
125100,"Residential",-118.39,34.17,5581,264596,2772,48753,1448,49234,1290,45746,1127,33459,1175,34149,2459,42984,834
297110,"Residential",-118.28,33.73,4547,100805,370,17219,477,16991,364,17273,606,15475,330,14761,316,16623,433
191000,"Business",-118.32,34.1,3036,88705,8114,7760,8458,7976,7443,7381,7319,7394,6047,6535,7177,7101,134
101400,"Residential",-118.29,34.25,3760,191212,38885,99,43172,116,35829,95,24080,65,21192,12,27585,82,1260
273800,"Government",-118.45,33.99,3149,21988,1708,5774,1800,1866,1478,1004,694,488,1559,1680,1664,2273,17
239500,"Government",-118.26,33.97,5995,24003,1095,1163,1441,1137,3381,1834,1062,858,826,3538,4854,2814,16
215100,"Residential",-118.35,34.06,5630,195141,6533,25153,6017,27784,6906,28410,5556,25166,4864,23374,10003,25375,264
211802,"Residential",-118.3,34.06,4529,156325,19102,5306,19641,5821,21355,5827,19253,5826,18772,5995,23189,6238,89
229420,"Business",-118.26,33.99,4450,16296,1195,1314,1319,1409,1165,1172,1162,2385,1143,1103,1890,1039,53
181600,"Business",-118.21,34.13,5662,99174,7882,9978,9405,12332,10036,9902,5480,5051,5419,8131,7467,8091,91
104402,"Residential",-118.43,34.26,5012,157717,131,46984,107,23903,70,25389,15,18511,2,19717,76,22812,724
195200,"Residential",-118.28,34.11,6138,260854,45336,1497,47857,1684,44659,2119,39410,1232,35165,1547,38843,1505,1595
224410,"Business",-118.28,34.03,3423,23884,2058,1922,2188,1990,0,4060,0,2031,3760,1852,2130,1893,24
210010,"Residential",-118.27,34.05,3607,81054,13948,11863,2255,11430,0,2396,11764,2052,10132,2102,10819,2293,108
208400,"Business",-118.27,34.07,5958,30372,2897,2533,2799,2696,951,2658,2689,2242,2121,3547,1556,3683,74
137401,"Business",-118.61,34.16,4299,24817,2398,2375,2253,2403,2097,2610,1854,1334,1572,1825,1885,2211,94
208300,"Government",-118.26,34.06,6893,9959,851,635,896,873,0,806,496,777,744,1443,0,2438,19
277100,"Residential",-118.38,33.97,3016,143231,34827,309,27884,207,24691,161,18556,31,15425,120,20802,218,1084
231500,"Business",-118.31,34.01,4218,40480,3343,3363,3772,3413,3190,3454,3340,3913,2988,2968,3460,3276,61
227020,"Business",-118.25,34.02,3545,18594,1467,1555,1494,1596,1210,1542,1452,1518,1809,1372,1810,1769,59
199700,"Business",-118.22,34.07,3298,120481,10097,10597,10380,10282,10232,11567,8726,9742,4874,13282,9803,10899,130
189901,"Residential",-118.35,34.1,7310,279439,32012,12747,34573,13675,12527,30527,17218,27608,16822,35937,12134,33659,279
221400,"Business",-118.31,34.03,4350,48409,4644,4435,5113,4399,4431,4127,3879,3461,3518,3313,3575,3514,56
199800,"Residential",-118.21,34.07,5697,152428,6,25261,30,25262,9,24273,35,30689,23,21883,100,24857,749
228900,"Residential",-118.24,33.99,3068,84329,14139,278,13752,230,14727,303,13287,166,15448,188,11592,219,236
267600,"Residential",-118.45,34.04,2740,96914,17587,61,17365,101,17027,78,15856,172,13780,60,14752,75,610
134901,"Business",-118.56,34.19,2962,13003,944,1220,1469,1492,1404,1043,785,780,761,915,962,1228,19
183610,"Business",-118.19,34.11,3729,7420,412,512,748,672,625,750,580,623,538,624,669,667,29
190100,"Business",-118.34,34.1,5296,186035,15652,17592,15126,17597,14581,13724,15085,19232,13157,13201,14723,16365,149
242300,"Residential",-118.25,33.95,3784,125000,19135,1815,20692,1803,19856,1538,19362,1278,17573,1103,18965,1880,568
264101,"Residential",-118.47,34.06,5103,222289,31108,6677,28894,10628,33177,8700,29924,7154,24623,7167,27331,6906,331
134720,"Residential",-118.57,34.2,4490,184785,12905,22428,13536,20964,12933,17753,12551,15321,10061,15573,11876,18884,666
211000,"Residential",-118.33,34.07,4309,474162,91892,4095,98862,4294,83368,3214,61144,2660,43712,2820,74251,3850,1394
134104,"Residential",-118.58,34.21,4274,117309,20492,1541,21279,1719,19432,1715,16583,1607,13431,1551,16610,1349,565
207500,"Business",-118.25,34.06,4098,330918,22769,19914,37122,15860,2709,81642,2769,18776,30896,54266,17597,26598,45
134902,"Residential",-118.58,34.19,7385,320691,2579,59059,11332,55440,5048,48776,5044,37365,4521,37788,5027,48712,1001
264000,"Residential",-118.48,34.05,3199,384618,75474,35305,42936,33427,46959,1373,54742,914,35801,1158,54960,1569,1244
276500,"Business",-118.42,33.97,3696,115544,10481,10498,13599,13137,10452,5376,4502,4670,7291,9440,10236,15862,43
242600,"Business",-118.25,33.93,4653,6568,562,731,575,547,793,492,443,235,288,517,535,850,18
197300,"Business",-118.25,34.08,4679,66949,2115,18971,9913,7767,2014,2349,2205,1136,4403,6449,8013,1614,55
207100,"Business",-118.24,34.06,5753,289142,21473,23450,23213,21736,23910,33917,21645,17454,31851,22047,23153,25293,347
127400,"Residential",-118.48,34.21,4291,158974,649,30184,570,29839,739,26389,742,118,21353,21491,359,26541,578
228500,"Business",-118.27,34,4506,19436,1541,1808,1524,1804,1617,2022,1545,1505,1491,1381,1435,1763,54
209102,"Residential",-118.27,34.06,4677,150066,23229,20428,5560,20262,0,5547,20784,5045,18451,5470,19524,5766,75
294420,"Business",-118.3,33.79,3270,17111,1466,1319,1554,1400,1613,1630,1582,1455,1313,1317,1210,1252,64
134422,"Business",-118.63,34.2,4512,75470,7879,7275,8042,6623,6015,6225,4375,4268,4411,5678,6937,7742,25
117405,"Residential",-118.47,34.23,3553,103368,17592,1290,16408,1559,16845,1565,16591,1350,11911,1256,15672,1329,91
262800,"Government",-118.51,34.04,3703,18418,3830,1908,2021,1689,0,1969,1112,974,573,1103,1587,1652,15
104810,"Residential",-118.41,34.25,5101,154176,29888,395,32540,234,26422,300,22820,174,18562,37,22735,69,851
127801,"Residential",-118.46,34.2,7838,309690,52557,4807,53933,4295,49363,3797,44961,3134,40002,3888,44557,4396,859
271500,"Residential",-118.44,34.02,2883,153831,29785,574,29674,491,28133,389,23378,493,16713,371,23425,405,887
201700,"Business",-118.17,34.07,4438,13712,1236,1198,1236,1282,1005,1388,1039,1103,1007,1033,968,1217,70
191120,"Residential",-118.3,34.09,4768,117600,1867,18928,1715,20085,1619,18444,1449,17816,1343,15994,1534,16806,287
122200,"Government",-118.36,34.22,5607,11179,936,1626,1314,1303,1532,1026,514,493,362,396,879,798,17
135201,"Residential",-118.63,34.19,2449,174861,20052,16574,21570,16642,213,32063,23,18812,12274,8730,15996,11912,793
124101,"Residential",-118.38,34.18,7509,225858,1540,40373,1656,41341,1360,36914,1314,31967,1145,30907,1235,36106,783
273100,"Business",-118.46,34,3615,14746,856,901,977,692,1244,929,737,675,4910,982,923,920,55
238100,"Business",-118.31,33.96,4585,12920,1138,910,1383,1130,586,1646,451,604,1874,1061,1101,1036,79
123410,"Business",-118.42,34.2,4487,15356,1532,1250,1317,1244,1320,1335,1278,1335,1077,1073,1235,1360,18
208500,"Business",-118.27,34.07,6418,83701,6538,8605,6004,8814,6656,7680,6887,6738,6289,6629,6507,6354,82
124400,"Residential",-118.41,34.17,4157,203717,1349,37909,1738,37646,1140,33026,1184,26045,891,26060,1130,35599,807
125200,"Residential",-118.38,34.17,3445,181580,1204,33501,1464,33182,1389,31035,1083,22969,2317,22627,1173,29636,741
143800,"Business",-118.38,34.14,4650,57798,4897,5131,5544,4786,4570,4840,5102,4406,4059,5107,3797,5559,173
229410,"Residential",-118.27,33.99,3274,77330,13112,9,14228,41,12506,91,13700,139,11417,137,11935,15,379
222500,"Residential",-118.3,34.02,4437,130277,280,23845,112,23256,277,21935,4,1181,18540,19010,3,21834,719
700300,"Business",-118.37,34.09,5670,110248,9091,9237,10683,11472,1911,16724,1538,7125,16413,9124,7475,9455,115
273700,"Business",-118.45,34,2847,4201,411,333,382,369,315,335,424,285,259,315,341,432,36
242700,"Residential",-118.24,33.94,4739,158846,26900,179,27411,533,26818,342,29249,653,21261,86,25332,82,920
123010,"Business",-118.37,34.2,4507,21380,1851,1801,1826,2158,1842,1846,2029,1687,1439,1466,1583,1852,47
128500,"Business",-118.44,34.17,5166,39550,3700,3548,3709,3494,3279,3498,3158,2983,2658,2938,3089,3496,164
276500,"Residential",-118.42,33.97,3696,85945,16305,330,16029,270,14902,107,12441,45,11263,35,14029,189,629
219300,"Business",-118.33,34.03,3489,71224,1369,1427,1582,1574,1453,28806,6055,5855,5979,5676,5873,5575,80
212410,"Business",-118.3,34.06,4264,50000,5218,5052,4914,3915,4038,3531,2966,0,10347,3214,3489,3316,26
189702,"Residential",-118.34,34.11,1755,147844,25387,2321,26076,2686,25531,2742,18507,2507,15860,2625,20657,2945,435
195710,"Residential",-118.27,34.08,4978,102381,5816,12767,5884,13138,5880,12009,5429,1227,14332,9905,4692,11302,318
119100,"Business",-118.44,34.25,4911,18810,2287,1534,1754,2103,1498,1429,1232,1218,1320,1431,1429,1575,23
241400,"Residential",-118.27,33.93,4212,137812,24886,323,25247,491,23083,372,21481,185,20343,217,20997,187,727
132000,"Business",-118.51,34.19,6115,23782,2110,1841,2171,1981,2098,2191,2185,1872,1676,1807,1799,2051,73
115101,"Residential",-118.51,34.24,4771,629024,1104,140067,746,126493,204,34423,65007,672,55424,80765,95,124024,1694
264301,"Business",-118.46,34.05,4586,87950,12534,5963,4964,23259,8681,5156,4451,4852,4019,4713,4902,4456,76
291210,"Business",-118.29,33.89,4961,9932,924,837,1200,893,848,790,638,733,636,757,792,884,73
270100,"Business",-118.4,34.03,4619,47626,4775,4045,4095,4001,4477,4068,3858,3175,3679,3704,3728,4021,149
109700,"Residential",-118.48,34.26,4088,211674,1118,42679,1054,41280,1140,32365,1126,20901,6022,25789,1166,37034,1170
208720,"Residential",-118.28,34.06,3609,125726,19138,2967,18091,3041,18716,3264,18160,3004,16230,3135,16476,3504,97
111100,"Business",-118.49,34.27,5346,36709,3457,4551,3703,3016,3258,3313,2168,575,3488,2394,2640,4146,45
237720,"Business",-118.28,33.97,3381,3233,440,380,226,299,227,245,208,228,212,243,255,270,18
294120,"Residential",-118.25,33.79,2529,86283,1100,14087,2029,12399,1158,11331,1609,15461,2090,12448,2282,10289,387
221110,"Residential",-118.29,34.05,3819,105266,15589,942,16321,1055,15228,821,15237,661,23529,765,14359,759,194
