"caseid","age","gender","fulltime_emp","phys_challenge","sleep","homework","socializing"
"20161211161498",38,"Male","Full time","No difficulty",549,0,450
"20160201161379",28,"Male","Full time","No difficulty",598,0,275
"20160301161732",57,"Male","Full time","No difficulty",635,0,240
"20160303160878",47,"Female","No answer","No difficulty",420,0,249
"20160706161501",48,"Female","Part time","No difficulty",372,0,215
"20160403161492",42,"Female","Full time","No difficulty",307,0,150
"20161009161289",30,"Female","No answer","No difficulty",685,0,30
"20161211162094",80,"Female","No answer","No difficulty",465,0,0
"20160605162312",40,"Female","No answer","No difficulty",420,0,149
"20161211162044",31,"Male","Full time","No difficulty",480,0,238
"20160403160577",58,"Female","No answer","Has difficulty",1014,0,60
"20160403162240",59,"Male","No answer","No difficulty",649,0,308
"20160504161666",46,"Female","No answer","No difficulty",540,0,35
"20160604161275",80,"Female","No answer","No difficulty",435,0,361
"20161111162378",69,"Female","Part time","No difficulty",620,0,295
"20160302162223",63,"Male","Full time","No difficulty",420,0,105
"20160202161683",56,"Female","Full time","Has difficulty",360,0,355
"20160807162079",46,"Female","Full time","No difficulty",585,0,0
"20160504161249",36,"Female","Full time","No difficulty",578,0,0
"20161110160743",63,"Female","No answer","No difficulty",570,0,270
"20160302162028",54,"Female","No answer","No difficulty",670,0,305
"20160112151876",53,"Male","Full time","No difficulty",420,0,150
"20160706161742",80,"Female","No answer","No difficulty",540,0,780
"20160706161349",69,"Male","No answer","No difficulty",525,0,779
"20160604161204",34,"Male","Full time","No difficulty",470,0,200
"20160402161333",32,"Female","Full time","No difficulty",420,0,185
"20160909161644",80,"Female","No answer","No difficulty",575,0,255
"20160303160008",50,"Female","No answer","No difficulty",630,0,435
"20160808161134",39,"Male","Part time","No difficulty",720,340,0
"20161009160567",27,"Male","Part time","No difficulty",565,0,110
"20161110160877",21,"Male","Part time","No difficulty",480,120,270
"20160201161199",49,"Female","No answer","Has difficulty",535,0,195
"20160112152186",47,"Male","Full time","No difficulty",540,0,370
"20160112151861",47,"Female","No answer","No difficulty",595,0,329
"20161211160881",17,"Male","No answer","Has difficulty",517,60,159
"20161209161123",62,"Male","Full time","No difficulty",540,0,60
"20160807160002",20,"Female","Part time","No difficulty",600,0,210
"20160301160815",40,"Male","Full time","No difficulty",360,0,179
"20160706161179",23,"Male","Full time","No difficulty",450,0,300
"20161009161841",21,"Male","No answer","No difficulty",715,0,45
"20160909161037",53,"Male","No answer","Has difficulty",780,0,405
"20161110162448",61,"Female","No answer","No difficulty",725,0,275
"20161110160711",73,"Female","No answer","No difficulty",490,0,583
"20161009161570",30,"Male","Full time","No difficulty",515,0,60
"20160404161518",53,"Female","Full time","No difficulty",445,0,303
"20160707161580",85,"Female","No answer","Has difficulty",720,0,660
"20160807162175",48,"Female","Full time","No difficulty",540,30,200
"20160202161572",50,"Female","Full time","No difficulty",420,0,485
"20161211161360",30,"Female","Full time","No difficulty",495,0,379
"20160403161780",54,"Female","Full time","No difficulty",1055,0,335
"20160807162113",63,"Female","No answer","No difficulty",440,0,0
"20160605162545",44,"Male","Full time","No difficulty",550,0,315
"20160503161975",57,"Female","Full time","No difficulty",380,0,180
"20161009161308",45,"Male","Full time","No difficulty",450,0,255
"20160504160746",79,"Male","No answer","No difficulty",630,0,525
"20160403160605",75,"Female","No answer","No difficulty",420,0,124
"20160807161799",59,"Female","Full time","No difficulty",395,0,0
"20161210161236",78,"Male","No answer","No difficulty",570,0,860
"20161109161523",26,"Female","Full time","No difficulty",780,0,565
"20160112150921",51,"Male","Full time","No difficulty",465,0,630
"20160605160773",31,"Male","Full time","No difficulty",480,0,97
"20161009161651",63,"Female","No answer","No difficulty",285,0,601
"20160201161987",52,"Female","Full time","No difficulty",660,0,440
"20160807162029",32,"Male","Full time","No difficulty",495,0,413
"20160806161329",45,"Female","Part time","No difficulty",450,0,283
"20160201162375",18,"Female","Part time","No difficulty",510,0,113
"20161211160867",53,"Male","Full time","No difficulty",605,0,210
"20160112151335",54,"Female","Part time","No difficulty",540,0,30
"20160604161120",46,"Female","No answer","No difficulty",600,0,180
"20160908160890",77,"Female","Part time","No difficulty",420,0,314
"20160302160915",32,"Male","Full time","No difficulty",600,0,355
"20160302161433",54,"Female","Full time","No difficulty",450,0,120
"20161211160827",46,"Female","Full time","No difficulty",413,0,205
"20160112152520",61,"Female","Full time","No difficulty",475,240,200
"20160403162037",79,"Female","No answer","No difficulty",600,0,435
"20160908160770",20,"Male","Full time","No difficulty",395,0,251
"20161009162304",43,"Female","Full time","No difficulty",535,0,165
"20161210161333",56,"Male","Full time","No difficulty",390,0,150
"20161109160890",17,"Male","No answer","No difficulty",679,0,551
"20161009161534",54,"Male","Full time","No difficulty",330,0,175
"20160605162446",49,"Male","Part time","No difficulty",690,0,205
"20160504162309",23,"Male","Full time","No difficulty",495,0,260
"20161009160909",31,"Male","Full time","No difficulty",529,0,150
"20161009162421",34,"Female","Full time","No difficulty",585,0,130
"20160909161669",15,"Male","No answer","No difficulty",715,425,70
"20160112150953",72,"Female","No answer","No difficulty",600,0,691
"20160302160902",53,"Male","Full time","No difficulty",630,0,120
"20161010162425",29,"Male","Full time","No difficulty",420,0,295
"20160706161473",57,"Female","Full time","No difficulty",480,0,380
"20160504162127",28,"Male","Full time","No difficulty",585,0,90
"20160302161484",71,"Female","No answer","No difficulty",390,0,275
"20160112150107",44,"Female","Full time","No difficulty",510,0,184
"20161110160853",53,"Male","Full time","No difficulty",423,0,212
"20161211162112",25,"Male","Full time","No difficulty",420,135,17
"20160111152441",66,"Male","No answer","No difficulty",540,0,515
"20160112150975",27,"Female","Full time","No difficulty",600,0,70
"20160907162116",23,"Male","Part time","No difficulty",650,325,60
"20161110161163",85,"Male","No answer","Has difficulty",660,0,750
"20161211161962",39,"Male","Full time","No difficulty",605,0,482
"20160706161347",73,"Female","No answer","No difficulty",490,0,95
"20160201162328",37,"Male","Full time","No difficulty",450,0,0
"20160212151632",71,"Female","No answer","No difficulty",740,0,300
"20161009161358",21,"Male","Full time","No difficulty",840,0,510
"20161211162110",22,"Female","Part time","No difficulty",580,0,0
"20160302161406",40,"Male","Full time","No difficulty",420,0,90
"20160806160803",53,"Female","No answer","No difficulty",583,0,450
"20160202162093",85,"Female","No answer","Has difficulty",883,0,150
"20160403160743",45,"Female","Part time","No difficulty",585,0,260
"20160807161101",34,"Female","Full time","No difficulty",515,0,375
"20160202162323",37,"Male","No answer","No difficulty",470,0,660
"20160112152448",85,"Male","No answer","No difficulty",600,0,415
"20160706161853",42,"Male","Full time","No difficulty",755,0,365
"20160504162452",44,"Male","Full time","No difficulty",615,0,355
"20160705161302",18,"Male","No answer","No difficulty",830,0,330
"20161211161567",47,"Female","No answer","No difficulty",485,0,45
"20160302162029",28,"Female","Full time","No difficulty",460,30,0
"20160301161773",49,"Male","Full time","No difficulty",690,0,443
"20161009160940",70,"Male","No answer","No difficulty",245,0,564
"20160112150090",16,"Male","No answer","No difficulty",540,0,288
"20160403161188",50,"Female","Full time","No difficulty",750,0,235
"20161009162206",66,"Female","No answer","No difficulty",540,0,283
"20160201161578",78,"Female","No answer","Has difficulty",580,0,135
"20161110162214",46,"Female","Full time","No difficulty",600,0,350
"20161009160932",67,"Female","No answer","Has difficulty",570,0,791
"20160303162493",66,"Female","No answer","No difficulty",450,60,695
"20160707161774",26,"Female","No answer","No difficulty",480,0,225
"20160201161309",61,"Male","No answer","No difficulty",780,0,470
"20160908160684",37,"Female","No answer","No difficulty",690,0,244
"20161009161633",75,"Female","No answer","No difficulty",420,0,295
"20160402162326",51,"Female","Full time","No difficulty",660,0,180
"20161211160144",29,"Female","No answer","No difficulty",700,0,285
"20160403161344",42,"Male","Full time","No difficulty",495,0,150
"20160605162512",39,"Female","Full time","No difficulty",720,0,355
"20161009161642",68,"Male","No answer","No difficulty",300,0,420
"20161009162408",70,"Male","Full time","Has difficulty",450,0,467
"20160404162361",49,"Male","Full time","No difficulty",420,0,240
"20161009162132",30,"Male","Full time","No difficulty",450,0,225
"20160605161456",25,"Male","Full time","No difficulty",600,0,300
"20161009161250",68,"Female","No answer","No difficulty",450,0,120
"20160908161076",41,"Female","Full time","No difficulty",440,0,0
"20160707162117",78,"Female","No answer","No difficulty",520,0,490
"20160112151169",32,"Female","Full time","No difficulty",655,0,20
"20160302161832",38,"Female","No answer","No difficulty",682,0,485
"20160201161958",48,"Male","Full time","No difficulty",615,0,280
"20161210162051",23,"Male","Full time","No difficulty",360,0,735
"20160908162423",60,"Female","No answer","No difficulty",585,0,300
"20160201161098",30,"Male","Full time","No difficulty",450,0,90
"20161110162043",24,"Male","Part time","No difficulty",590,0,443
"20160112152246",44,"Female","Full time","No difficulty",570,0,515
"20161211160700",29,"Female","No answer","Has difficulty",534,0,587
"20160403162340",39,"Female","Full time","No difficulty",450,0,50
"20160807161419",60,"Male","Full time","No difficulty",390,0,330
"20160706160723",37,"Male","Full time","No difficulty",420,0,515
"20160112150100",67,"Male","No answer","No difficulty",630,0,743
"20160404162248",66,"Male","Part time","No difficulty",480,0,220
"20160303161394",68,"Female","No answer","No difficulty",660,0,482
"20160504160938",41,"Male","Full time","No difficulty",530,830,0
"20160705162021",51,"Male","Full time","No difficulty",330,0,247
"20161110161088",56,"Male","No answer","Has difficulty",568,0,360
"20160908160760",69,"Male","No answer","No difficulty",240,0,784
"20160112152089",71,"Female","No answer","Has difficulty",660,0,495
"20160201162533",68,"Female","No answer","No difficulty",390,0,285
"20160504160768",50,"Female","Part time","No difficulty",330,0,555
"20160112151393",76,"Female","No answer","No difficulty",540,0,570
"20161111161944",58,"Female","Full time","No difficulty",420,0,220
"20160402162144",18,"Female","No answer","No difficulty",555,120,120
"20160504161671",58,"Male","Full time","No difficulty",440,0,105
"20160807161564",72,"Female","No answer","No difficulty",460,0,525
"20160101161418",55,"Male","Full time","No difficulty",535,0,310
"20160706160636",26,"Female","No answer","No difficulty",465,0,300
"20160908160120",42,"Female","Full time","No difficulty",483,0,69
"20160404162395",37,"Male","Full time","Has difficulty",480,0,660
"20161009161948",56,"Female","Full time","No difficulty",625,0,10
"20160402161798",34,"Male","Full time","No difficulty",600,0,660
"20160212152072",22,"Female","No answer","No difficulty",670,600,30
"20160504161070",30,"Female","No answer","No difficulty",548,0,120
"20160112150554",76,"Female","No answer","No difficulty",660,0,195
"20160504161539",56,"Female","Full time","No difficulty",690,0,470
"20160403162259",44,"Female","No answer","Has difficulty",570,0,855
"20160808160945",37,"Female","Full time","No difficulty",486,0,435
"20161110160558",16,"Male","No answer","No difficulty",703,0,460
"20160303162452",51,"Male","Full time","Has difficulty",360,0,208
"20160504161710",15,"Male","No answer","No difficulty",350,0,246
"20160101162274",24,"Male","No answer","No difficulty",300,358,400
"20160908160505",49,"Male","No answer","Has difficulty",585,0,70
"20161110160683",32,"Female","No answer","No difficulty",600,0,175
"20160302162258",58,"Male","Full time","No difficulty",600,0,455
"20161009160510",65,"Male","No answer","No difficulty",578,0,572
"20161211161621",67,"Male","No answer","Has difficulty",480,0,595
"20161009161884",54,"Female","No answer","Has difficulty",760,0,435
"20160605161356",15,"Male","No answer","No difficulty",495,240,100
"20160403161767",85,"Female","No answer","Has difficulty",1000,0,394
"20160706161396",72,"Male","No answer","Has difficulty",505,0,645
"20160403161531",44,"Female","Full time","No difficulty",480,0,110
"20160303161824",15,"Male","No answer","No difficulty",510,225,179
"20160807160823",67,"Female","Part time","No difficulty",510,0,255
"20160908162226",21,"Male","Full time","No difficulty",660,0,748
"20161110161418",64,"Male","Full time","No difficulty",420,0,310
"20161212161538",57,"Female","No answer","Has difficulty",600,0,380
"20161009160679",16,"Female","No answer","No difficulty",550,0,232
"20160909161341",39,"Male","Full time","No difficulty",480,0,235
"20161009160774",53,"Male","Full time","No difficulty",475,0,645
"20160202160939",18,"Female","Part time","No difficulty",510,0,190
"20160908161989",34,"Female","Full time","No difficulty",420,60,120
"20160503162223",66,"Female","No answer","No difficulty",470,0,180
"20160908162454",56,"Female","No answer","No difficulty",550,0,105
"20160301161624",32,"Female","Part time","No difficulty",780,0,250
"20160706160781",35,"Female","Full time","No difficulty",300,0,90
"20160202161031",85,"Male","No answer","Has difficulty",560,0,430
"20160908162181",80,"Female","No answer","Has difficulty",900,0,395
"20160302162344",73,"Female","Part time","No difficulty",480,0,420
"20160504162193",65,"Female","No answer","No difficulty",720,0,390
"20160503162137",26,"Female","Full time","No difficulty",405,0,0
"20160605160786",74,"Male","No answer","No difficulty",540,0,767
"20160302161578",45,"Male","Full time","No difficulty",670,0,360
"20160504162527",33,"Male","Full time","No difficulty",375,120,235
"20161211161682",20,"Female","Full time","No difficulty",856,0,120
"20160605162351",36,"Female","Part time","No difficulty",480,0,280
"20160908160658",25,"Male","Full time","No difficulty",605,0,390
"20160302162171",68,"Female","Full time","No difficulty",270,0,0
"20160807161737",60,"Female","No answer","No difficulty",450,0,150
"20161009162409",61,"Male","Full time","No difficulty",315,0,479
"20161009160068",25,"Male","Full time","No difficulty",690,0,600
"20160505160624",85,"Female","No answer","Has difficulty",690,0,330
"20161009160020",44,"Female","No answer","No difficulty",590,0,1
"20161111161505",85,"Female","No answer","No difficulty",630,0,240
"20161009160018",66,"Female","No answer","No difficulty",540,0,483
"20160201162037",56,"Male","Full time","No difficulty",478,0,180
"20160605161756",52,"Male","Full time","No difficulty",390,0,115
"20160808162453",47,"Male","Full time","No difficulty",395,0,146
"20160403160654",66,"Male","Part time","No difficulty",530,0,328
"20160302162087",49,"Male","No answer","No difficulty",570,0,300
"20160404162447",35,"Male","Full time","No difficulty",510,0,546
"20160906161251",64,"Female","No answer","No difficulty",465,0,575
"20160807160501",25,"Female","Part time","No difficulty",363,0,180
"20160604161917",68,"Male","No answer","No difficulty",1220,0,150
"20160705161805",59,"Female","No answer","Has difficulty",635,0,120
"20161110161170",29,"Female","Full time","No difficulty",530,0,45
"20161211162283",59,"Female","Part time","No difficulty",375,0,283
"20160201161611",53,"Female","Full time","No difficulty",755,0,546
"20160403161850",52,"Female","Part time","No difficulty",660,0,351
"20161211160606",28,"Male","Full time","No difficulty",660,0,180
"20161010162430",63,"Female","Part time","No difficulty",570,0,125
"20161109160815",61,"Female","Full time","No difficulty",360,0,0
"20160112150081",85,"Female","No answer","No difficulty",450,0,720
"20160302160968",53,"Male","No answer","No difficulty",447,0,330
"20160605161370",66,"Male","No answer","No difficulty",565,0,327
"20161010160675",27,"Female","Full time","No difficulty",450,0,248
"20160112150546",30,"Female","No answer","No difficulty",705,0,165
"20160706162150",32,"Male","Full time","No difficulty",585,0,240
"20160807161647",52,"Male","Full time","No difficulty",525,0,180
"20160112151078",65,"Female","No answer","No difficulty",560,0,331
"20160707161025",43,"Male","Full time","No difficulty",498,0,120
"20160504161609",49,"Male","No answer","No difficulty",150,0,382
"20160402161525",29,"Male","Full time","No difficulty",420,0,120
"20160706161785",80,"Female","No answer","No difficulty",710,0,330
"20160504161599",79,"Male","No answer","No difficulty",390,0,212
"20161009162363",49,"Male","Full time","No difficulty",480,0,130
"20160605162130",60,"Female","Part time","No difficulty",553,0,590
"20160807160743",43,"Male","Full time","No difficulty",600,0,135
"20160504161282",78,"Female","No answer","No difficulty",480,0,405
"20160909162149",65,"Male","No answer","Has difficulty",520,0,492
"20160301161547",18,"Female","No answer","No difficulty",720,0,485
"20161111161142",44,"Female","Part time","Has difficulty",838,0,557
"20160201161581",55,"Male","Full time","No difficulty",375,0,30
"20160111152044",78,"Male","No answer","Has difficulty",480,0,250
"20160908161805",36,"Male","Full time","No difficulty",450,0,0
"20160110151953",75,"Male","No answer","Has difficulty",510,0,500
"20160605161159",37,"Female","No answer","Has difficulty",720,0,500
"20160403160669",45,"Male","Full time","No difficulty",435,0,155
"20160302161384",38,"Female","Part time","No difficulty",570,0,60
"20160201161859",46,"Male","Full time","No difficulty",600,0,445
"20160403161155",52,"Female","Full time","No difficulty",419,180,210
"20160101162445",50,"Female","Full time","No difficulty",749,0,180
"20160605161411",24,"Female","Full time","No difficulty",600,0,83
"20160707160675",33,"Female","Full time","No difficulty",673,0,0
"20160201161761",51,"Female","Part time","No difficulty",572,0,280
"20160202160995",47,"Female","Full time","No difficulty",750,0,185
"20161212162065",40,"Female","Full time","No difficulty",650,0,98
"20160112151483",17,"Female","Part time","No difficulty",525,0,120
"20161110160620",69,"Female","No answer","No difficulty",480,0,135
"20160303162085",25,"Male","Full time","No difficulty",647,0,150
"20160706162288",55,"Male","Full time","No difficulty",658,0,300
"20160404161035",63,"Female","No answer","Has difficulty",548,0,277
"20161009161713",20,"Male","Full time","No difficulty",720,0,30
"20160403160887",69,"Female","Part time","No difficulty",495,0,265
"20160403161351",15,"Female","No answer","No difficulty",630,195,185
"20161211162046",45,"Female","Full time","No difficulty",540,0,100
"20161211160862",28,"Male","Part time","No difficulty",325,310,506
"20160301162100",25,"Male","Full time","No difficulty",270,0,0
"20161009160105",47,"Female","Full time","No difficulty",420,0,210
"20160201161973",53,"Male","Full time","No difficulty",435,0,60
"20160303162442",18,"Female","No answer","No difficulty",443,300,165
"20160201162334",48,"Female","Full time","No difficulty",570,0,336
"20160807162215",79,"Female","No answer","No difficulty",510,0,638
"20160503162387",62,"Female","Full time","No difficulty",452,0,135
"20160112151329",18,"Female","Part time","No difficulty",420,312,295
"20160302161996",44,"Female","Full time","No difficulty",450,0,135
"20160112150969",68,"Female","No answer","No difficulty",539,0,440
"20161008160589",44,"Female","Part time","No difficulty",600,0,129
"20160505161196",68,"Female","No answer","Has difficulty",600,0,585
"20160605162372",44,"Female","Full time","No difficulty",510,0,130
"20160302160757",69,"Female","Full time","No difficulty",515,0,275
"20160302161460",75,"Male","No answer","No difficulty",580,0,180
"20160605162431",26,"Female","Full time","No difficulty",555,0,180
"20160504161966",60,"Male","No answer","Has difficulty",560,0,80
"20161110161123",73,"Male","No answer","No difficulty",480,0,430
"20160706160037",64,"Male","Full time","No difficulty",680,0,0
"20160112151184",45,"Male","Full time","No difficulty",535,0,240
"20160908161796",38,"Female","Full time","No difficulty",420,0,75
"20160112151164",34,"Male","Full time","No difficulty",450,0,270
"20160807160622",74,"Female","No answer","No difficulty",660,0,325
"20160403162054",52,"Male","Full time","No difficulty",390,0,135
"20160504162216",72,"Male","No answer","No difficulty",540,0,175
"20160705161875",30,"Male","Full time","No difficulty",270,0,65
"20160504160556",80,"Female","Part time","No difficulty",540,0,153
"20160706162029",43,"Female","No answer","No difficulty",680,0,60
"20161008160143",52,"Female","Full time","No difficulty",465,0,65
"20160112150987",67,"Male","No answer","No difficulty",670,0,405
"20160908161345",40,"Female","No answer","No difficulty",487,0,341
"20160504162280",16,"Male","No answer","No difficulty",585,0,565
"20160201160513",39,"Male","Full time","No difficulty",510,0,145
"20160908160569",17,"Female","No answer","No difficulty",560,30,302
"20161110161382",50,"Male","Full time","No difficulty",390,0,0
"20160201162076",85,"Female","No answer","No difficulty",840,0,450
"20160302162412",85,"Female","No answer","No difficulty",660,0,630
"20160403160729",60,"Male","No answer","No difficulty",620,0,510
"20160201162024",77,"Female","No answer","No difficulty",600,0,410
"20161009162347",39,"Male","Full time","No difficulty",603,0,0
"20161211161030",61,"Female","Full time","No difficulty",615,0,185
"20160404162201",72,"Female","Part time","Has difficulty",600,0,550
"20161111161976",39,"Male","Full time","No difficulty",180,0,90
"20160908161899",38,"Female","Full time","No difficulty",315,0,30
"20160301161140",80,"Female","No answer","No difficulty",660,0,510
"20160806160559",50,"Female","Part time","No difficulty",600,0,464
"20161211161925",55,"Female","Full time","No difficulty",390,0,155
"20160201160626",17,"Female","Part time","No difficulty",540,69,30
"20160706161760",80,"Male","No answer","No difficulty",810,0,440
"20160112152515",33,"Male","Full time","No difficulty",600,0,540
"20160112151412",41,"Male","Full time","No difficulty",575,0,30
"20160505160923",58,"Female","No answer","Has difficulty",600,0,420
"20160101160135",34,"Female","No answer","No difficulty",645,0,220
"20160302162015",30,"Male","Full time","No difficulty",570,0,270
"20160908161608",56,"Male","Full time","No difficulty",990,0,170
"20160907162353",35,"Female","Full time","No difficulty",430,0,60
"20160908161218",60,"Male","No answer","No difficulty",580,0,345
"20160706162014",80,"Female","No answer","No difficulty",590,0,420
"20160908161623",80,"Female","No answer","Has difficulty",770,0,425
"20160706161984",25,"Male","Full time","Has difficulty",450,0,240
"20160605161795",72,"Female","No answer","No difficulty",515,0,360
"20161010160027",16,"Male","No answer","Has difficulty",579,0,145
"20160503161244",33,"Female","Full time","No difficulty",840,0,440
"20160706160610",57,"Male","Part time","No difficulty",693,0,150
"20160403161032",38,"Female","Full time","No difficulty",430,0,22
"20160302162153",78,"Male","Part time","No difficulty",457,0,405
"20160908161067",37,"Female","No answer","No difficulty",580,0,80
"20160201161198",58,"Male","Full time","No difficulty",600,0,630
"20161211161552",64,"Male","Part time","No difficulty",668,0,165
"20160403160145",24,"Female","No answer","No difficulty",634,0,218
"20160202160678",58,"Female","Full time","No difficulty",510,0,225
"20161110161779",27,"Female","Part time","No difficulty",440,30,418
"20160302160515",76,"Female","No answer","No difficulty",690,0,220
"20160808160920",50,"Male","Part time","Has difficulty",430,0,75
"20161211162491",33,"Female","Full time","No difficulty",665,0,150
"20160112152319",70,"Male","No answer","No difficulty",780,0,600
"20161211162380",57,"Female","No answer","No difficulty",770,0,0
"20161211161167",64,"Female","Full time","No difficulty",510,0,70
"20160403161289",34,"Male","Full time","No difficulty",395,0,35
"20160401161479",35,"Male","Full time","No difficulty",410,0,120
"20160302162116",36,"Female","No answer","No difficulty",595,0,402
"20161211161019",17,"Male","Part time","No difficulty",510,30,160
"20160807161985",32,"Female","Full time","No difficulty",449,0,315
"20160201161652",72,"Female","No answer","No difficulty",590,0,263
"20161211162363",37,"Female","Full time","No difficulty",560,0,180
"20161110162095",59,"Female","No answer","No difficulty",540,0,165
"20161109161521",61,"Male","No answer","No difficulty",590,0,670
"20160504162306",40,"Male","Full time","No difficulty",450,0,450
"20160706160865",70,"Female","No answer","No difficulty",420,0,570
"20161211161305",71,"Female","No answer","No difficulty",360,0,640
"20160605160988",41,"Female","Full time","No difficulty",600,0,150
"20160908161155",42,"Female","Full time","No difficulty",310,0,594
"20160111151887",71,"Male","No answer","No difficulty",600,0,419
"20161110160101",62,"Male","No answer","No difficulty",650,0,760
"20160201160726",43,"Male","Part time","No difficulty",497,0,260
"20161110161175",79,"Female","No answer","No difficulty",570,0,345
"20161110161169",42,"Male","Full time","No difficulty",440,0,70
"20160403160099",85,"Female","No answer","Has difficulty",900,0,465
"20160302160810",65,"Female","No answer","No difficulty",495,0,349
"20160201162379",66,"Female","Full time","No difficulty",450,0,190
"20160806161606",41,"Male","Full time","No difficulty",360,0,0
"20160112150818",44,"Female","No answer","No difficulty",480,0,440
"20160605161441",68,"Female","No answer","No difficulty",570,0,450
"20161111161537",64,"Male","Full time","No difficulty",450,0,235
"20160807160720",24,"Female","Part time","Has difficulty",494,210,0
"20160302160722",43,"Male","Full time","No difficulty",510,0,125
"20160807162360",72,"Male","No answer","Has difficulty",210,0,665
"20160707162048",44,"Female","Part time","No difficulty",405,0,205
"20160504161814",63,"Female","Full time","No difficulty",420,0,85
"20160404160025",34,"Female","Part time","No difficulty",630,0,297
"20160505161466",27,"Male","Full time","No difficulty",600,0,135
"20160908161047",47,"Male","Full time","No difficulty",480,0,55
"20160706161980",60,"Female","Full time","No difficulty",675,0,143
"20160504160954",47,"Female","Full time","No difficulty",595,0,150
"20160909161879",53,"Female","No answer","No difficulty",445,0,200
"20160112151388",57,"Female","Full time","Has difficulty",540,0,165
"20160605161565",68,"Male","Full time","No difficulty",390,0,355
"20161110161537",24,"Male","Full time","No difficulty",450,0,500
"20160808160823",58,"Female","Full time","No difficulty",615,0,0
"20160808162147",44,"Female","No answer","No difficulty",630,0,355
"20160403160599",47,"Female","Part time","No difficulty",454,0,150
"20160706161109",67,"Female","No answer","No difficulty",420,0,455
"20161009161470",36,"Female","No answer","Has difficulty",630,0,660
"20160112150724",15,"Female","No answer","No difficulty",600,0,653
"20160605160009",50,"Female","No answer","Has difficulty",690,0,495
"20161009161817",73,"Male","No answer","No difficulty",240,0,740
"20160301160948",50,"Male","Full time","No difficulty",505,0,205
"20160112151648",30,"Male","Part time","No difficulty",844,0,0
"20160604162096",43,"Male","Full time","No difficulty",500,0,585
"20160202160816",31,"Male","Full time","No difficulty",510,0,570
"20161110161909",56,"Male","No answer","Has difficulty",0,0,1392
"20161211161961",37,"Female","Part time","No difficulty",660,0,120
"20160101162333",68,"Female","Full time","No difficulty",570,0,215
"20160201161362",32,"Female","Full time","No difficulty",320,0,515
"20160403161859",35,"Male","Full time","No difficulty",600,0,645
"20160908161086",60,"Male","Full time","No difficulty",370,0,255
"20161110161092",57,"Male","Full time","No difficulty",45,0,0
"20161009160702",50,"Male","Full time","No difficulty",537,0,172
"20160402161561",43,"Male","Full time","No difficulty",510,0,40
"20160112151620",46,"Male","Part time","No difficulty",220,0,210
"20160403161489",36,"Female","No answer","No difficulty",480,0,155
"20160403161048",48,"Male","Full time","No difficulty",480,0,223
"20160403161435",65,"Male","Full time","No difficulty",210,0,330
"20160403160866",50,"Male","Full time","No difficulty",570,0,125
"20160605160777",34,"Female","Full time","No difficulty",570,0,478
"20161009162177",73,"Male","No answer","No difficulty",360,0,827
"20160707161180",85,"Male","No answer","Has difficulty",550,0,840
"20160403161122",85,"Female","No answer","Has difficulty",465,0,430
"20160201161974",41,"Female","No answer","No difficulty",440,60,174
"20160112152048",75,"Female","No answer","Has difficulty",465,0,512
"20161110161837",47,"Male","Full time","No difficulty",542,0,143
"20160403161591",80,"Male","No answer","No difficulty",660,0,615
"20160112151032",53,"Male","Full time","No difficulty",360,0,120
"20160706160785",34,"Female","Full time","No difficulty",443,0,60
"20161009162338",39,"Female","No answer","No difficulty",411,0,177
"20160403160787",35,"Female","Part time","No difficulty",383,0,165
"20160302160917",80,"Female","No answer","Has difficulty",613,0,372
"20160908160567",68,"Female","Part time","No difficulty",430,0,230
"20160605161947",52,"Male","Full time","No difficulty",330,0,160
"20160504161679",80,"Male","No answer","Has difficulty",510,0,735
"20160112152170",37,"Male","Full time","No difficulty",480,0,285
"20160807160650",56,"Female","No answer","No difficulty",385,0,50
"20160302160737",21,"Female","Part time","No difficulty",640,0,205
"20160605161461",22,"Male","Full time","No difficulty",717,0,0
"20160403160646",80,"Female","No answer","Has difficulty",690,0,235
"20160302160780",85,"Female","No answer","No difficulty",450,0,805
"20160201161241",80,"Female","No answer","Has difficulty",690,0,507
"20160605161023",49,"Female","Full time","No difficulty",430,0,165
"20161009161554",40,"Female","Full time","No difficulty",525,0,150
"20161211160802",63,"Female","Part time","No difficulty",580,0,405
"20160301162310",43,"Male","Full time","No difficulty",475,0,60
"20160112151299",52,"Male","Full time","No difficulty",300,0,0
"20160505161426",60,"Male","Full time","No difficulty",418,0,551
"20160112150852",43,"Male","Full time","No difficulty",670,0,300
"20161212161289",59,"Male","Full time","No difficulty",470,0,155
"20161211161134",34,"Male","Full time","No difficulty",292,0,293
"20160706161993",29,"Male","Full time","No difficulty",365,0,20
"20160605161057",78,"Female","No answer","No difficulty",420,0,270
"20160402161178",67,"Female","No answer","No difficulty",543,0,250
"20160504160593",37,"Male","Full time","No difficulty",630,0,435
"20160908161624",33,"Male","Full time","No difficulty",465,0,155
"20160706161812",61,"Male","Full time","No difficulty",375,0,305
"20161110161133",70,"Male","Part time","No difficulty",585,0,495
"20160807160737",67,"Male","Full time","No difficulty",390,0,135
"20160505161025",44,"Male","Full time","No difficulty",565,0,105
"20160706162118",85,"Male","No answer","Has difficulty",540,0,840
"20160705162154",54,"Female","Full time","No difficulty",765,0,335
"20160301161683",63,"Female","Full time","No difficulty",591,0,112
"20161008160767",18,"Male","Part time","No difficulty",398,0,172
"20160503161715",63,"Female","No answer","No difficulty",450,0,260
